name	DEN_1	DEN_2	BC	IDC	LBCC	ESS
YIL044C	1	0.0229811	0	0.001	0	0
YIL074C	0.333333	0.0133629	4634.69	1	4.92603e-05	0
YKR073C	1	0.0229811	0	0.001	0	0
YLR151C	0.5	0.0182557	1038.66	0.001	5.7682e-14	0
YNR042W	0.666667	0.0219802	538.63	0.001	8.38157e-14	0
YOR189W	0.666667	0.0070518	1544.12	0.001	2.54559e-15	0
YOR222W	1	0.0229811	0	0.001	0	0
YOR246C	1	0.0229811	0	0.001	0	0
YOR258W	1	0.0229811	0	0.001	0	0
YOR263C	0.666667	0.0165933	853.978	0.001	4.31607e-14	0
YOR300W	1	0.0229811	0	0.001	0	0
YOR318C	1	0.0229811	0	0.001	0	0
YOR387C	1	0.0229811	0	0.001	0	0
YPL229W	0.5	0.0205161	451.279	0.001	3.99758e-14	0
YPR046W	0.285714	0.0240207	3815.67	10	0.362949	0
YPR134W	1	0.0229811	0	0.001	0	0
YPR137C-B	0.285714	0.0169379	7959.98	0.001	1.87191e-13	0
YPR149W	1	0.0229811	0	0.001	0	0
YJL135W	0.666667	0.0935143	252.83	0.001	1.28899e-11	0
YPR112C	0.666667	0.0300952	203.768	1	0.000111439	1
YMR038C	0.5	0.0978261	204.207	1	0.00935103	0
YOR383C	1	0.175824	0	0.001	0	0
YMR233W	0.5	0.0552061	138.044	0.001	6.41117e-13	0
YPL238C	1	0.0909091	0	0.001	0	1
YER096W	0.666667	0.0182683	148.435	0.001	1.10213e-14	0
YER099C	0.6	0.0521739	812.181	0.001	3.61092e-12	0
YKL205W	0.222222	0.0465116	6198.09	2	0.0515681	1
YGL065C	1	0.116883	0	0.001	0	1
YPR001W	1	0.116883	0	0.001	0	0
YHL008C	0.666667	0.128283	38.063	0.001	6.87204e-12	0
YER109C	1	0.0626566	0	0.001	0	0
YOL127W	0.5	0.0443096	183.183	0.001	3.53059e-13	1
YER111C	0.380952	0.0453108	249.518	3	0.0108179	0
YIL029C	1	0.125604	0	0.001	0	0
YKL209C	0.5	0.0546985	1591.08	0.001	7.12134e-12	0
YLL032C	0.5	0.0342912	396.394	1	0.000274048	0
YLR269C	0.666667	0.00975834	1598.88	0.001	9.66562e-15	0
YNL091W	0.25	0.0470751	2435.95	0.001	2.99071e-12	0
YOR219C	1	0.125604	0	0.001	0	0
YPL272C	1	0.0693802	0	0.001	0	0
YGL085W	0.5	0.0277586	226.851	0.001	6.73444e-14	0
YGR257C	0.666667	0.0529434	5050	0.001	2.64512e-11	0
YHR143W	1	0.0540335	0	0.001	0	0
YJL062W	0.5	0.077769	238.589	0.001	4.36363e-12	0
YMR065W	0.285714	0.0358663	3648.26	0.001	1.72489e-12	0
YNR033W	0.666667	0.0281514	130.125	0.001	5.4484e-14	0
YER119C	0.5	0.0160016	5631.64	0.001	1.84614e-13	0
YKL055C	1	0.5	0	0.001	0	0
YLR305C	0.285714	0.0393653	1171.1	0.001	8.03493e-13	1
YNL027W	0.285714	0.0330925	6195.99	0.001	2.12306e-12	0
YER121W	1	0.0536585	0	0.001	0	0
YER176W	1	0.361111	0	0.001	0	0
YHR003C	0.5	0.00843702	679.072	0.001	1.72045e-15	0
YFR022W	0.666667	0.0434676	289.687	0.001	6.89448e-13	0
YHR097C	0.666667	0.0498577	109.497	0.001	4.51068e-13	0
YKL020C	0.4	0.0322072	1723.82	0.001	7.41934e-13	0
YKR018C	1	0.0696365	0	0.001	0	0
YLR392C	0.666667	0.00925468	362.663	0.001	1.77361e-15	0
YML111W	0.25	0.0319001	894.093	2	0.00185175	0
YMR171C	1	0.0696365	0	0.001	0	0
YMR275C	0.4	0.029642	486.704	2	0.00120239	0
YOR018W	0.5	0.0482094	5126.04	0.001	1.38445e-11	0
YOR340C	0.666667	0.0542156	64.9906	6	0.0808558	1
YOR385W	1	0.0696365	0	0.001	0	0
YHR204W	0.285714	0.0702703	515.906	0.001	3.59409e-12	0
YER128W	1	0.25	0	0.001	0	0
YPR173C	0.25	0.0466346	7467.9	2	0.0706419	0
YLR420W	0.666667	0.00887813	122.421	0.001	5.07047e-16	0
YER131W	0.4	0.0410675	4308.43	1	0.00490201	0
YLR435W	0.333333	0.192308	10673	0.001	4.86577e-09	0
YHR100C	1	0.0540645	0	0.001	0	0
YOR227W	0.6	0.0329966	422.236	0.001	3.00318e-13	0
YPL137C	0.666667	0.0533002	39.4991	0.001	2.12525e-13	1
YFL005W	0.5	0.0741201	344.542	0.001	5.19942e-12	1
YGL210W	0.466667	0.130769	319.42	0.001	4.35905e-11	0
YER137C	1	0.380952	0	0.001	0	0
YER139C	0.666667	0.0972004	42.6009	0.001	2.53513e-12	0
YOR034C	0.5	0.111111	94.5444	0.001	7.20503e-12	0
YIL056W	1	0.4	0	0.001	0	0
YFL066C	1	0.137421	0	0.001	0	0
YPL090C	1	0.168168	0	1	0	0
YKL058W	0.6	0.0150011	3092.7	9	0.0685028	1
YNL039W	0.428571	0.0656934	1303.35	8	5.32652	1
YOR194C	0.47619	0.022986	1101.98	9	0.106791	1
YIL040W	0.666667	0.110672	43.3336	0.001	4.33395e-12	0
YKL034W	1	0.222222	0	0.001	0	0
YER152C	1	0.5	0	0.001	0	0
YJL107C	0.5	0.0105144	5226.1	0.001	3.19363e-14	0
YER153C	0.666667	0.333333	153.87	3	34.1934	0
YGR222W	0.5	0.0218362	8888.03	6	0.218243	0
YJL170C	0.666667	0.0596143	1361.81	0.001	1.14664e-11	0
YOR121C	0.666667	0.0218932	1100.39	0.001	1.68534e-13	0
YGR080W	0.25	0.0195096	6529.35	2	0.00189188	0
YHL031C	1	0.190769	0	3	0	0
YPR105C	0.197802	0.0258528	4202.91	7	0.127381	1
YPL253C	0.4	0.102564	499.455	0.001	2.21074e-11	0
YLR389C	0.5	0.0860215	41.4739	0.001	1.13546e-12	0
YLR167W	1	0.428571	0	0.001	0	1
YER163C	1	0.266667	0	0.001	0	0
YNL255C	0.666667	0.0540541	156.644	0.001	8.91527e-13	0
YER166W	0.5	0.109122	339.078	0.001	2.4039e-11	0
YGR229C	0.333333	0.0488572	2311.95	0.001	4.39109e-12	0
YER168C	0.666667	0.0526316	130.884	0.001	6.69549e-13	1
YER169W	1	1	0	0.001	0	0
YPL071C	1	1	0	0.001	0	0
YER170W	1	0.0536585	0	0.001	0	0
YOR142W	0.666667	0.0438697	2.87001	0.001	7.08683e-15	0
YHR156C	0.333333	0.0121646	3254.56	11	0.0316182	0
YHR079C-A	0.5	0.00850375	2050.03	0.001	5.36009e-15	0
YER174C	0.666667	0.0521739	84.7478	0.001	4.1865e-13	0
YER175C	1	0.5	0	0.001	0	0
YLR158C	0.5	0.0164965	5465.5	0.001	2.02378e-13	0
YIL028W	0.666667	0.0543956	72.2806	0.001	4.21877e-13	0
YKL140W	0.5	0.0461175	149.008	0.001	3.3701e-13	0
YKL124W	1	0.0886699	0	0.001	0	0
YGR085C	0.666667	0.0235632	83.0584	0.001	1.70699e-14	0
YJL125C	0.666667	0.0732946	10098	0.001	1.94282e-10	1
YNL013C	0.4	0.0150544	2206.2	0.001	4.53265e-14	0
YER180C	0.666667	0.0592279	64.8535	0.001	5.32045e-13	0
YER181C	1	0.0626566	0	0.001	0	0
YER184C	1	0.0410798	0	0.001	0	0
YER186C	1	0.051922	0	0.001	0	0
YER188W	1	0.105263	0	0.001	0	0
YFL002C	0.7	0.0595864	876.574	0.001	7.73528e-12	1
YNL272C	0.4	0.0332934	784.98	0.001	3.85792e-13	1
YKL159C	0.5	0.0742591	83.4062	1	0.00126814	0
YPL059W	0.4	0.0554525	3423.61	0.001	1.29488e-11	0
YFL011W	0.666667	0.179487	89.5021	0.001	6.19264e-11	0
YFL012W	1	0.0202634	0	0.001	0	0
YJR084W	0.666667	0.170918	2.708	0.001	1.54068e-12	0
YPR057W	1	0.140113	0	8	0	0
YJR051W	1	0.0579592	0	0.001	0	0
YGR072W	0.4	0.0713012	6780.48	6	15.1413	0
YFL021W	0.333333	0.0573348	907.858	0.001	3.27017e-12	0
YLR068W	0.666667	0.00833313	610.099	0.001	1.96129e-15	0
YLR060W	1	0.285714	0	2	0	1
YFL026W	0.285714	0.0350763	4137.24	0.001	1.78935e-12	0
YGR141W	0.5	0.0409704	628.634	0.001	8.85619e-13	0
YIL077C	0.666667	0.193457	96.317	0.001	8.99386e-11	0
YIR016W	1	0.0707071	0	0.001	0	0
YFL034W	0.666667	0.081761	32.9019	0.001	9.80201e-13	0
YFL036W	0.666667	0.25	350.828	1	0.913614	0
YMR228W	0.5	0.2	170.36	1	0.136288	0
YOR265W	0.5	0.0155703	391.866	2	9.21276e-05	0
YIL138C	1	0.0436195	0	2	0	0
YOR122C	0.380952	0.0118081	10803.2	5	0.0100012	1
YLR349W	1	0.285714	0	0.001	0	0
YMR266W	0.666667	0.0394462	763.733	0.001	1.23274e-12	0
YFL042C	0.666667	0.0204416	563.022	0.001	6.55376e-14	0
YFL044C	1	0.5	0	0.001	0	0
YOL152W	0.666667	0.022391	578.645	0.001	9.69658e-14	0
YFL050C	0.666667	0.0269961	684.773	0.001	2.42471e-13	0
YFL051C	0.666667	0.666667	1	0.001	1.31687e-10	0
YKL026C	1	0.666667	0	0.001	0	0
YNL316C	1	0.666667	0	0.001	0	0
YFL052W	0.666667	0.5	5050	0.001	2.10417e-07	0
YOR366W	1	0.666667	0	0.001	0	0
YFL054C	0.666667	0.0360317	239.944	0.001	2.69625e-13	0
YFL056C	0.666667	0.0924731	40.8071	0.001	1.98933e-12	0
YFL060C	0.666667	0.0184629	693.614	0.001	5.37307e-14	0
YMR095C	1	0.282051	0	1	0	0
YMR096W	0.571429	0.0604961	1040.56	1	0.00796411	0
YMR322C	0.7	0.169591	96.757	0.001	5.60258e-11	0
YNL334C	0.333333	0.0401216	904.938	0.001	7.81645e-13	0
YFL061W	0.666667	0.0234401	85.9983	0.001	1.73075e-14	0
YOR071C	0.666667	0.0865854	27.294	0.001	1.02271e-12	0
YOR079C	0.4	0.0227201	1885.35	0.001	2.00954e-13	0
YOR092W	0.4	0.157847	342.78	0.001	8.51181e-11	0
YFL063W	1	0.0542443	0	0.001	0	0
YFL065C	1	1	0	0.001	0	0
YLR415C	1	1	0	0.001	0	0
YFL067W	1	0.4	0	0.001	0	0
YIL149C	0.4	0.0423747	118.595	2	0.00122361	0
YLR178C	0.7	0.10929	6.35582	0.001	6.34725e-13	0
YIL064W	1	0.285714	0	0.001	0	0
YOR147W	0.5	0.0350877	461.709	0.001	3.49912e-13	0
YPL179W	0.4	0.0185185	1091.57	0.001	5.13497e-14	0
YIR011C	0.666667	0.0243902	139.718	0.001	3.2963e-14	1
YFR006W	1	0.0526316	0	0.001	0	0
YLR395C	1	0.333333	0	0.001	0	0
YFR011C	0.5	0.0429194	189.555	0.001	3.21602e-13	0
YKL119C	0.333333	0.0653365	2375.98	2	0.115461	0
YJL137C	0.7	0.132576	106.114	0.001	2.29471e-11	0
YPL219W	0.7	0.00910648	1064.08	4	0.000327835	0
YOR010C	0.5	0.0825397	5062.08	0.001	1.17476e-10	0
YJL212C	1	0.333333	0	0.001	0	0
YFR018C	1	0.666667	0	0.001	0	0
YLR094C	0.4	0.00959602	4581.51	0.001	1.55393e-14	0
YNL242W	0.666667	0.0562771	75.6554	0.001	5.05911e-13	0
YGR241C	0.333333	0.0110401	3590.34	0.001	1.77787e-14	0
YHL027W	0.25	0.0244598	1965.07	0.001	1.75845e-13	0
YHR182W	0.5	0.0311055	188.134	0.001	8.80616e-14	0
YJL045W	0.666667	0.0390369	201.222	0.001	3.11521e-13	0
YLR422W	0.666667	0.0325962	141.907	0.001	1.06803e-13	0
YNL065W	1	0.0422347	0	0.001	0	0
YOL107W	0.5	0.0368189	5445.05	0.001	5.00326e-12	0
YOR247W	0.6	0.037431	227.314	0.001	2.67734e-13	0
YPR097W	1	0.0422347	0	0.001	0	0
YFR026C	0.666667	0.0393162	173.405	0.001	2.76221e-13	0
YMR076C	0.666667	0.0846113	15.4021	0.001	5.26264e-13	1
YKL001C	0.5	0.0298464	409.679	0.001	1.62548e-13	0
YKL150W	0.5	0.0250283	1440.43	0.001	2.82609e-13	0
YNL001W	0.4	0.0542967	131.719	0.001	4.57933e-13	0
YOR032C	0.666667	0.0718307	163.299	0.001	2.89823e-12	0
YOR093C	0.666667	0.0434703	200.862	0.001	4.78166e-13	0
YPR042C	1	0.0746897	0	0.001	0	0
YPR069C	0.5	0.0531171	1726.72	0.001	6.87274e-12	0
YFR029W	1	0.110345	0	0.001	0	1
YFR033C	1	0.137931	0	0.001	0	0
YJR031C	0.666667	0.117647	57.8803	0.001	7.39203e-12	0
YML127W	0.5	0.0786268	5070.73	2	0.775198	1
YFR039C	0.666667	0.0568022	41.0268	0.001	2.84733e-13	0
YFR042W	0.4	0.0310944	1871.35	0.001	6.99754e-13	1
YNR025C	0.666667	0.148551	43.1815	0.001	1.40186e-11	0
YFR045W	1	0.533333	0	0.001	0	0
YKR067W	1	0.0625679	0	0.001	0	0
YJR133W	0.4	0.00765546	4395.35	0.001	6.03864e-15	0
YGL005C	0.666667	0.0279589	394.029	0.001	1.60515e-13	0
YNL328C	0.666667	0.0170785	616.844	0.001	3.4985e-14	0
YGL009C	0.666667	0.0745968	19.2602	0.001	3.97603e-13	0
YGL010W	0.666667	0.0173474	1802.3	0.001	1.08812e-13	0
YPL144W	0.381818	0.0412448	1227.07	0.001	1.35583e-12	0
YGL014W	0.5	0.0651289	283.308	0.001	2.54873e-12	1
YNL231C	0.666667	0.0432432	165.4	0.001	3.85582e-13	0
YGL015C	1	0.333333	0	0.001	0	0
YGL017W	1	0.080226	0	0.001	0	0
YGL018C	1	0.0196456	0	0.001	0	1
YMR172W	0.714286	0.0367767	145.544	0.001	1.90176e-13	0
YNL087W	1	0.177177	0	0.001	0	0
YGL021W	0.5	0.236364	253.156	0.001	3.95077e-10	0
YLR133W	0.5	0.037128	2638.79	0.001	2.50716e-12	0
YGL023C	1	0.102521	0	0.001	0	0
YGL024W	1	0.25	0	0.001	0	0
YNR002C	0.666667	0.5	5050	0.001	2.10417e-07	0
YGL029W	1	0.316176	0	0.001	0	1
YGL030W	0.666667	0.0188555	462.163	0.001	3.8945e-14	1
YGL032C	1	0.666667	0	0.001	0	0
YPL025C	1	0.154412	0	0.001	0	0
YGL037C	0.7	0.0122622	1243.16	0.001	1.96739e-14	0
YGL038C	1	0.333333	0	0.001	0	0
YGL040C	0.666667	0.0194583	57.1327	0.001	5.46031e-15	1
YGR004W	0.6	0.0191026	902.858	0.001	7.21337e-14	0
YGL045W	1	0.00836299	0	0.001	0	0
YGL047W	1	0.0175238	0	0.001	0	1
YLL034C	0.392857	0.0467374	244.674	0.001	4.5865e-13	1
YGL050W	1	0.0656028	0	0.001	0	0
YMR011W	0.666667	0.157277	1.57831	0.001	6.43817e-13	0
YJL134W	0.666667	0.0192386	527.605	0.001	4.81849e-14	0
YKL153W	0.666667	0.0580297	97.9278	0.001	7.40314e-13	1
YOL080C	1	0.2	0	0.001	0	0
YGL059W	1	0.5	0	0.001	0	0
YIL042C	0.5	0.0524708	5126.96	0.001	1.94312e-11	0
YIR004W	0.666667	0.0881356	168.018	0.001	6.75881e-12	1
YJL179W	0.5	0.0220766	480.232	0.001	5.70363e-14	0
YGL064C	1	0.0606061	0	0.001	0	0
YGL069C	1	0.00836299	0	0.001	0	1
YJL182C	1	0.0626566	0	0.001	0	0
YJL190C	0.666667	0.0502984	130.547	0.001	5.57045e-13	0
YJR162C	0.666667	0.0302222	789.626	0.001	4.39173e-13	0
YKL036C	0.5	0.0513458	239.778	0.001	8.33291e-13	1
YKL086W	0.666667	0.0568306	447.788	0.001	3.11394e-12	0
YKL190W	0.333333	0.0422018	1244.64	4	0.0842225	0
YGL072C	1	0.0280246	0	0.001	0	0
YGL073W	0.5	0.112022	253.539	0.001	1.9963e-11	1
YGL077C	1	0.260625	0	0.001	0	0
YGL083W	1	0.291667	0	0.001	0	0
YGL084C	0.285714	0.0122274	7124.77	0.001	4.55024e-14	1
YLR308W	1	0.285714	0	0.001	0	0
YOL081W	0.5	0.0309347	278.001	0.001	1.27291e-13	0
YOR220W	0.333333	0.0284284	1567.28	0.001	3.4122e-13	0
YHR036W	1	0.304762	0	0.001	0	1
YGL094C	0.666667	0.187135	20.1285	1	0.0164564	0
YKL025C	0.285714	0.0227557	2684.21	1	0.000205641	0
YOR364W	0.666667	0.333333	1387.94	0.001	1.14234e-08	0
YLR440C	0.4	0.0951219	976.172	2	0.25574	1
YGL102C	1	0.666667	0	0.001	0	1
YHR194W	0.666667	0.1	5050	0.001	3.36667e-10	0
YGL225W	0.5	0.00838186	3883.13	0.001	9.58328e-15	1
YPL270W	0.4	0.00960155	3923.2	0.001	1.33372e-14	0
YJL222W-B	1	0.196825	0	0.001	0	0
YMR227C	1	0.116498	0	24	0	1
YGL113W	0.666667	0.094697	131.984	0.001	7.07576e-12	1
YGL114W	1	0.333333	0	0.001	0	0
YJL114W	1	0.155172	0	0.001	0	0
YML110C	1	0.155172	0	0.001	0	0
YGL117W	1	0.0782456	0	0.001	0	0
YIL002C	0.5	0.0859729	174.251	0.001	4.75983e-12	0
YNL224C	1	0.142857	0	0.001	0	0
YIL092W	0.333333	0.069899	1348.55	0.001	1.07307e-11	0
YGL126W	1	0.138528	0	0.001	0	0
YGL157W	0.5	0.00805507	1217.5	0.001	2.56281e-15	0
YHR130C	0.5	0.00780187	1991.28	0.001	3.68891e-15	0
YIL025C	0.4	0.0358025	5376.91	0.001	3.53382e-12	0
YJL032W	1	0.0410798	0	0.001	0	1
YKL137W	0.5	0.0392793	5342.83	0.001	6.3591e-12	0
YML133C	0.666667	0.039615	372.277	0.001	6.11241e-13	0
YMR072W	0.666667	0.0328841	278.72	0.001	2.17281e-13	0
YMR202W	0.666667	0.00787926	975.078	0.001	2.50548e-15	0
YNR028W	0.285714	0.0270724	1779.35	0.001	2.73088e-13	0
YOR162C	1	0.0410798	0	0.001	0	0
YOR289W	0.666667	0.0161063	581.644	0.001	2.60943e-14	0
YOR377W	0.666667	0.0336525	321.963	0.001	2.75287e-13	0
YPL064C	0.666667	0.0391937	143.309	0.001	2.25449e-13	0
YKR058W	1	0.307692	0	0.001	0	0
YGR202C	0.5	0.0190828	899.394	0.001	5.96336e-14	0
YHR018C	0.5	0.0206612	168.34	0.001	1.53383e-14	0
YKL204W	0.4	0.0228188	865.293	0.001	9.38406e-14	0
YNL181W	1	0.0641892	0	0.001	0	1
YGL138C	1	0.124183	0	0.001	0	0
YGL139W	1	0.5	0	0.001	0	0
YGL142C	1	0.381818	0	0.001	0	1
YGL146C	0.666667	0.121008	10.5472	0.001	1.50768e-12	0
YGL147C	1	0.213675	0	0.001	0	0
YGL148W	1	0.5	0	0.001	0	0
YLR284C	0.466667	0.0206095	1016.84	0.001	8.56113e-14	0
YOL105C	0.5	0.0711238	287.59	0.001	3.67962e-12	0
YGL254W	0.333333	0.0191842	2878.64	0.001	1.2997e-13	0
YGL155W	1	0.5	0	2	0	1
YGL156W	0.464286	0.0289019	470.484	0.001	1.52417e-13	0
YGR071C	0.5	0.0875421	1545.28	0.001	4.5378e-11	0
YPL128C	0.4	0.0538462	852.248	0.001	2.86579e-12	1
YNL304W	0.6	0.0849057	155.043	0.001	4.83449e-12	0
YGL165C	1	0.215789	0	0.001	0	0
YGL166W	0.222222	0.0184994	6613.2	0.001	1.7212e-13	1
YJL154C	0.377778	0.0666321	2084.61	14	42.597	0
YGL168W	1	0.0232323	0	0.001	0	0
YLL024C	0.186813	0.0159504	11653.2	0.001	1.40909e-13	0
YGL174W	0.333333	0.0565111	174.794	5	0.0742761	0
YGL177W	1	0.666667	0	0.001	0	0
YIL010W	0.666667	0.0210761	656.046	0.001	8.62994e-14	0
YIL052C	1	0.0686869	0	0.001	0	0
YIL057C	0.666667	0.0628571	105.691	0.001	1.09994e-12	0
YNR068C	0.5	0.0382993	404.238	0.001	4.34879e-13	0
YOR331C	0.666667	0.0562613	63.9077	0.001	4.26877e-13	0
YOR384W	1	0.0686869	0	0.001	0	0
YPL188W	1	0.0686869	0	0.001	0	0
YGL183C	1	0.25	0	0.001	0	0
YGL184C	1	0.5	0	0.001	0	0
YGL189C	0.4	0.0118707	13285.1	0.001	1.05517e-13	1
YHR108W	0.5	0.026661	146.478	0.001	3.70037e-14	0
YJL050W	0.4	0.057971	363.411	3	0.0443267	1
YGR138C	1	0.203865	0	0.001	0	0
YGL204C	0.666667	0.00828647	544.101	0.001	1.71027e-15	0
YMR209C	0.5	0.0675991	158.84	0.001	1.65841e-12	0
YPL106C	0.333333	0.0442149	134.983	0.001	1.71961e-13	0
YGR231C	1	0.0940171	0	0.001	0	0
YMR053C	0.666667	0.0580762	224.359	6	0.367536	0
YGL214W	1	0.333333	0	0.001	0	0
YGL217C	1	0.00836299	0	0.001	0	0
YLL029W	1	0.222222	0	0.001	0	0
YGL221C	0.666667	0.0199996	38.733	0.001	4.13122e-15	0
YGL222C	0.666667	0.00753403	1139	0.001	2.44649e-15	0
YJL178C	1	0.191176	0	0.001	0	0
YJL211C	1	0.191176	0	0.001	0	0
YKL110C	0.7	0.307692	337.8	0.001	2.11946e-09	0
YOR090C	0.285714	0.0498122	582.247	0.001	1.02419e-12	0
YOR298W	1	0.139706	0	0.001	0	0
YGL236C	0.4	0.0118595	7146.61	1	5.65487e-05	1
YMR023C	1	0.4	0	1	0	0
YGR267C	0.197802	0.0168732	3088.2	0.001	4.95133e-14	1
YNL063W	1	0.0586812	0	0.001	0	0
YPL166W	1	0.0586812	0	0.001	0	0
YPR085C	0.5	0.0496838	5178.45	0.001	1.57772e-11	1
YGL242C	1	0.285714	0	0.001	0	0
YOR048C	0.666667	0.166667	14.3105	1	0.00736139	1
YGL247W	1	0.777778	0	0.001	0	1
YLR146C	0.666667	0.19697	3.19976	0.001	3.21088e-12	0
YGL258W	1	0.0536585	0	0.001	0	0
YJR020W	0.666667	0.0681818	324.327	0.001	4.67268e-12	0
YHR090C	0.733333	0.109453	224.626	11	31.4663	0
YLR297W	0.5	0.2	389.082	0.001	3.11266e-10	0
YMR183C	0.4	0.092803	290.71	0.001	8.62519e-12	0
YGR010W	0.380952	0.0237548	1203.95	0.001	1.46044e-13	0
YIL009W	0.333333	0.0422578	594.789	0.001	6.32222e-13	0
YGR017W	0.5	0.087585	79.4292	0.001	2.33706e-12	0
YGR021W	1	0.156098	0	0.001	0	0
YGR023W	0.5	0.153846	110.719	0.001	3.10126e-11	0
YLR460C	0.666667	0.0170785	1277.51	0.001	7.24555e-14	0
YGR024C	0.333333	0.0206156	6585.59	0.001	3.9651e-13	1
YIL082W	1	0.333333	0	0.001	0	0
YGR026W	1	0.254545	0	0.001	0	0
YGR028W	1	0.25	0	0.001	0	0
YLR067C	0.25	0.0401828	5661.67	0.001	3.69017e-12	0
YGR029W	0.666667	0.333333	5050	0.001	4.15638e-08	1
YKL084W	1	0.666667	0	0.001	0	0
YGR031W	1	0.0196456	0	0.001	0	0
YOR118W	1	0.4	0	0.001	0	0
YPL251W	1	0.4	0	0.001	0	1
YGR042W	1	0.00836299	0	0.001	0	0
YGR045C	1	0.666667	0	0.001	0	0
YOR271C	0.666667	0.0223091	5050	0.001	8.33934e-13	1
YGR046W	1	0.137931	0	0.001	0	1
YLR257W	0.666667	0.212121	588.232	0.001	7.93951e-10	0
YJL086C	0.5	0.0183315	829.946	0.001	4.68607e-14	1
YPL060W	0.666667	0.0547284	131.02	0.001	7.83605e-13	0
YGR053C	1	0.0225464	0	0.001	0	0
YOR097C	0.4	0.00881506	2777.35	0.001	6.70799e-15	0
YJL129C	0.666667	0.230519	12.9256	0.001	2.43326e-11	0
YJL202C	1	0.245098	0	0.001	0	1
YGR064W	1	0.00836299	0	0.001	0	0
YGR065C	1	0.19697	0	0.001	0	1
YJL199C	0.19697	0.00805977	18300.1	0.001	1.52105e-14	0
YHR109W	0.666667	0.285714	34.2962	0.001	1.52364e-10	0
YIL008W	0.285714	0.0109088	8394.48	0.001	3.39655e-14	0
YKL149C	1	0.4	0	0.001	0	0
YGR073C	0.666667	0.0283047	149.689	0.001	6.40523e-14	1
YKL183W	0.5	0.023871	5796.23	0.001	9.41013e-13	0
YGR076C	1	0.0606061	0	7	0	0
YGR079W	0.5	0.162055	5075.29	0.001	1.75019e-09	0
YNL081C	1	0.5	0	0.001	0	0
YNL138W-A	1	0.25	0	0.001	0	1
YNL003C	0.4	0.0915114	703.203	0.001	1.97261e-11	0
YNL131W	0.321429	0.0205661	4514.93	13	0.570396	1
YGR251W	1	0.533333	0	0.001	0	1
YGR088W	1	0.0206093	0	0.001	0	0
YLR003C	0.5	0.0233979	719.438	0.001	1.07812e-13	0
YKL170W	1	0.243952	0	1	0	0
YNL241C	0.666667	0.0109809	77.4503	0.001	7.50719e-16	1
YHR081W	0.666667	0.0899855	210.677	11	12.2573	0
YGR100W	0.666667	0.0282895	209.842	0.001	8.95987e-14	0
YGR101W	0.5	0.2	5085.96	0.001	4.06877e-09	0
YJL213W	1	0.5	0	0.001	0	0
YPR143W	0.6	0.0594427	21.0046	0.001	1.57348e-13	1
YOR368W	0.333333	0.0247101	6536.21	2	0.00649821	0
YGR110W	1	0.0196456	0	0.001	0	0
YOL151W	0.5	0.0478482	201.118	0.001	5.27088e-13	0
YJL064W	0.5	0.119565	928.171	0.001	9.48456e-11	0
YLR329W	0.4	0.0480769	5198.7	2	0.0888774	0
YPR045C	0.666667	0.0628205	154.699	0.001	1.60621e-12	0
YGR114C	1	0.0196456	0	0.001	0	1
YGR115C	1	0.5	0	0.001	0	1
YPR133C	0.666667	0.107089	103.74	1	0.00909564	1
YPR083W	1	0.118794	0	0.001	0	0
YGR122W	0.666667	0.0175788	528.294	0.001	3.36309e-14	0
YMR008C	1	0.124183	0	0.001	0	0
YMR021C	0.4	0.0391061	296.36	0.001	2.77242e-13	0
YNL011C	1	0.124183	0	0.001	0	0
YGR126W	1	0.666667	0	0.001	0	0
YGR131W	1	0.0453834	0	0.001	0	0
YGR255C	0.5	0.0213858	300.766	0.001	3.14558e-14	0
YIL108W	0.4	0.0302995	268.935	0.001	9.06667e-14	0
YLR149C	1	0.0603741	0	0.001	0	0
YNL082W	0.5	0.0283664	359.846	8	0.0596447	0
YOL024W	1	0.0603741	0	0.001	0	0
YOR113W	1	0.0603741	0	0.001	0	0
YIL121W	1	0.454545	0	0.001	0	0
YGR148C	1	0.0175238	0	0.001	0	0
YGR149W	0.666667	0.102767	5050	0.001	3.75501e-10	0
YNL219C	1	0.666667	0	0.001	0	0
YGR153W	0.666667	0.0192308	63.2653	0.001	5.76847e-15	0
YMR260C	1	0.638095	0	0.001	0	1
YGR161C-D	1	0.0542443	0	0.001	0	0
YML121W	0.285714	0.0124278	4595.55	2	0.000250573	0
YGR168C	1	0.333333	0	0.001	0	0
YGR177C	1	0.177489	0	0.001	0	0
YOL103W	0.666667	0.155797	1057.8	0.001	4.1548e-10	0
YJL035C	0.666667	0.222222	5050	0.001	8.21013e-09	1
YJR135W-A	1	0.242424	0	2	0	0
YPL177C	1	0.186813	0	0.001	0	0
YGR185C	0.5	0.0933333	68.8081	0.001	2.6107e-12	1
YLR283W	0.666667	0.00881294	530.41	0.001	2.13307e-15	0
YGR194C	1	0.27619	0	0.001	0	0
YGR197C	1	0.19697	0	0.001	0	0
YHR187W	0.678571	0.0212322	6444.43	5	0.111088	0
YJR127C	0.666667	0.105911	197.345	0.001	1.65541e-11	0
YMR312W	0.761905	0.236842	159.752	5	47.8732	0
YPL101W	1	0.25731	0	5	0	0
YGR208W	0.666667	0.345455	45.975	0.001	4.3651e-10	0
YKL177W	0.666667	0.0193334	1867.05	0.001	1.73898e-13	0
YGR211W	0.4	0.0423934	455.266	0.001	5.88191e-13	1
