name	DEN_1	DEN_2	BC	IDC	LBCC	ESS
YOR194C	0.4762	0.0252	4090.2891	9.0000	0.5752	1
YIL040W	0.6667	0.1238	61.6272	0.0010	0.0000	0
YKL034W	1.0000	0.2222	0.0000	0.0010	0.0000	0
YER151C	1.0000	0.5000	0.0000	1.0000	0.0000	0
YER152C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YJL107C	0.6667	0.0075	4542.0000	0.0010	0.0000	0
YER153C	0.6667	0.5614	269.0393	3.0000	481.0483	0
YJL170C	0.6667	0.0837	795.8600	0.0010	0.0000	0
YER154W	0.5000	0.0370	545.3181	0.0010	0.0000	0
YOR121C	0.6667	0.0208	444.3611	0.0010	0.0000	0
YHL031C	1.0000	0.2133	0.0000	3.0000	0.0000	0
YPR105C	0.1978	0.0278	9106.2452	7.0000	0.3707	1
YKL120W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YER159CA	1.0000	0.6667	0.0000	0.0010	0.0000	0
YPR158WA	0.6667	0.2857	4542.0000	0.0010	0.0000	0
YJR052W	0.5000	0.1567	301.5817	7.0000	31.1584	0
YER163C	1.0000	0.3333	0.0000	0.0010	0.0000	0
YER167W	0.6667	0.1176	176.1150	0.0010	0.0000	0
YGR229C	0.3333	0.1740	4348.3133	0.0010	0.0000	0
YER168C	1.0000	0.1176	0.0000	0.0010	0.0000	1
YER169W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YPL071C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YER170W	1.0000	0.0509	0.0000	0.0010	0.0000	0
YHR079CA	0.5000	0.0061	7518.4892	0.0010	0.0000	0
YPL194W	0.5000	0.1667	4703.3436	1.0000	1.8146	0
YER175C	0.6667	0.6000	0.2500	0.0010	0.0000	0
YLR155C	0.5000	0.0246	2872.5582	0.0010	0.0000	0
YLR160C	0.5000	0.0246	2872.5582	0.0010	0.0000	0
YKL124W	1.0000	0.3091	0.0000	0.0010	0.0000	0
YGL151W	1.0000	0.1334	0.0000	6.0000	0.0000	0
YJL125C	0.6667	0.1412	9082.0000	0.0010	0.0000	1
YNL013C	0.4000	0.0149	8175.1017	0.0010	0.0000	0
YNR010W	0.6667	0.0492	368.6133	9.0000	1.0457	0
YPR168W	0.4000	0.0459	9977.7631	9.0000	12.9598	1
YER180C	0.6667	0.0781	783.1804	0.0010	0.0000	0
YER181C	1.0000	0.0881	0.0000	0.0010	0.0000	0
YER184C	1.0000	0.0340	0.0000	0.0010	0.0000	0
YER186C	1.0000	0.1733	0.0000	0.0010	0.0000	0
YER188W	1.0000	0.1053	0.0000	0.0010	0.0000	0
YFL005W	0.6190	0.0927	2783.6767	0.0010	0.0000	1
YNL272C	0.6667	0.2692	60.1127	0.0010	0.0000	1
YFL006W	0.5333	0.2181	11019.4605	0.0010	0.0000	0
YFL007W	0.6667	0.2574	167.7402	0.0010	0.0000	0
YOL115W	0.4000	0.1067	5373.0564	0.0010	0.0000	0
YPR141C	0.3611	0.0725	9087.2870	8.0000	46.3481	0
YOL133W	0.2000	0.1205	19303.2730	6.0000	175.8927	1
YFL010C	0.3333	0.0187	4097.7681	0.0010	0.0000	0
YPL059W	0.4000	0.0698	5067.4771	0.0010	0.0000	0
YPR054W	0.4000	0.0605	3123.7751	0.0010	0.0000	0
YFL011W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YFL012W	1.0000	0.0220	0.0000	0.0010	0.0000	0
YPL111W	0.3571	0.0127	6545.4135	0.0010	0.0000	0
YFL013C	0.5000	0.0110	8605.7830	0.0010	0.0000	0
YFL014W	0.0000	0.0000	0.0000	0.0010	0.0000	0
YJR045C	0.3929	0.0558	6188.5842	14.0000	64.5117	1
YKL189W	1.0000	0.2500	0.0000	0.0010	0.0000	1
YJR051W	1.0000	0.1684	0.0000	0.0010	0.0000	0
YOL058W	0.6667	0.0186	2687.8094	0.0010	0.0000	0
YFL020C	0.6667	0.1818	307.3586	0.0010	0.0000	0
YGR072W	0.4000	0.0911	6857.7190	6.0000	40.8692	0
YFL021W	0.3333	0.2474	2483.7559	0.0010	0.0000	0
YLR068W	0.6667	0.0075	1380.2924	0.0010	0.0000	0
YLR060W	1.0000	0.2857	0.0000	3.0000	0.0000	1
YPR047W	0.5000	0.0075	8771.5757	2.0000	0.0001	0
YLR243W	0.5000	0.0925	2207.7621	0.0010	0.0000	1
YFL026W	0.5000	0.1058	9834.1074	0.0010	0.0000	0
YGR141W	0.6667	0.4000	4542.0000	0.0010	0.0000	0
YKL195W	0.6667	0.6808	329.1621	0.0010	0.0000	1
YPR161C	1.0000	0.4000	0.0000	0.0010	0.0000	1
YFL030W	0.6667	0.3333	142.0150	0.0010	0.0000	0
YIR016W	0.5000	0.2667	699.1514	0.0010	0.0000	0
YFL034W	0.0000	0.0000	0.0000	0.0010	0.0000	0
YFL035C	0.4000	0.0413	2962.6584	0.0010	0.0000	1
YFL036W	0.6667	0.2500	784.6543	1.0000	2.0434	0
YMR228W	0.5000	0.2000	230.8256	1.0000	0.1847	0
YOR265W	0.5000	0.0075	3871.8431	2.0000	0.0000	0
YGR080W	0.6667	0.0186	1227.4283	2.0000	0.0008	0
YIL138C	1.0000	0.1109	0.0000	2.0000	0.0000	0
YOR122C	0.3810	0.0079	14019.3093	5.0000	0.0027	1
YOR141C	1.0000	0.1109	0.0000	2.0000	0.0000	0
YLR349W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YFL042C	0.6667	0.0189	1233.4239	0.0010	0.0000	0
YFL043C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YFL044C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YFL045C	1.0000	1.0000	0.0000	0.0010	0.0000	1
YLR343W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YOL152W	0.6667	0.0193	865.7040	0.0010	0.0000	0
YFL050C	1.0000	0.0259	0.0000	0.0010	0.0000	0
YFL051C	0.6667	0.6667	1.0000	0.0010	0.0000	0
YKL026C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YNL316C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YFL052W	0.6667	0.5000	4542.0000	0.0010	0.0000	0
YOR366W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YFL054C	1.0000	0.0325	0.0000	0.0010	0.0000	0
YFL055W	1.0000	0.2667	0.0000	0.0010	0.0000	0
YFL056C	0.6667	0.1232	151.1845	0.0010	0.0000	0
YFL060C	0.7000	0.0240	1793.3416	0.0010	0.0000	0
YJL047C	0.3333	0.0125	9103.8238	0.0010	0.0000	0
YMR095C	1.0000	0.2692	0.0000	1.0000	0.0000	0
YMR096W	0.6190	0.0597	1386.1140	1.0000	0.0109	0
YMR322C	0.7000	0.2000	490.1323	0.0010	0.0000	0
YNL334C	0.4000	0.1186	2512.4036	0.0010	0.0000	0
YFL061W	1.0000	0.0200	0.0000	0.0010	0.0000	0
YFL065C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR415C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YFL067W	1.0000	0.4000	0.0000	0.0010	0.0000	0
YFL068W	0.6667	0.0457	241.3601	0.0010	0.0000	0
YIL149C	0.6667	0.0877	23.0733	2.0000	0.0073	0
YLR178C	0.8000	0.1095	7.0550	0.0010	0.0000	0
YMR129W	0.7000	0.0964	180.9595	6.0000	2.3628	0
YFR003C	0.5000	0.2500	4632.3989	0.0010	0.0000	1
YIL064W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YOR147W	0.5000	0.0303	3780.5162	0.0010	0.0000	0
YPR050C	0.5000	0.0074	7093.1677	0.0010	0.0000	0
YIR011C	0.6667	0.0511	249.6774	0.0010	0.0000	1
YOR086C	0.7000	0.2103	187.4651	0.0010	0.0000	0
YPR033C	0.5000	0.4539	345.6063	0.0010	0.0000	1
YFR008W	0.3571	0.0345	7848.5818	1.0000	0.0040	0
YFR009W	0.6667	0.1042	31.8767	4.0000	0.1605	0
YFR011C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YJL021C	0.6667	0.0723	4542.0000	0.0010	0.0000	0
YFR013W	1.0000	0.6667	0.0000	2.0000	0.0000	0
YFR014C	0.0000	0.0000	0.0000	0.0010	0.0000	0
YJL137C	0.6667	0.1618	4542.0000	0.0010	0.0000	0
YFR016C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YOR010C	0.5000	0.3333	9083.0000	0.0010	0.0000	0
YJL212C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YFR018C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YGR105W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YHR103W	1.0000	0.1667	0.0000	0.0010	0.0000	0
YLR094C	0.4000	0.0096	15880.8824	0.0010	0.0000	0
YML059C	1.0000	0.1667	0.0000	0.0010	0.0000	0
YNL242W	0.6667	0.0584	861.9439	0.0010	0.0000	0
YFR024CA	1.0000	0.1857	0.0000	0.0010	0.0000	0
YFR026C	0.6667	0.1209	164.1534	0.0010	0.0000	0
YMR076C	1.0000	0.5000	0.0000	0.0010	0.0000	1
YFR028C	0.3889	0.0103	9354.0594	1.0000	0.0000	1
YJR053W	0.5000	0.1046	485.1126	1.0000	0.0290	0
YMR065W	0.3333	0.0604	2946.3882	0.0010	0.0000	0
YOL001W	0.5000	0.0766	4767.0692	4.0000	5.2653	0
YJR031C	1.0000	0.2056	0.0000	0.0010	0.0000	0
YML127W	0.6667	0.1951	4542.0000	2.0000	35.0800	1
YMR091C	0.6667	0.1798	125.6505	2.0000	0.7009	0
YFR039C	1.0000	0.2315	0.0000	0.0010	0.0000	0
YFR042W	0.6667	0.2857	97.1080	0.0010	0.0000	1
YNR025C	0.6667	0.1645	1056.6962	0.0010	0.0000	0
YFR044C	0.6667	0.0945	230.3599	0.0010	0.0000	0
YFR045W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YOL062C	0.6667	0.2086	308.6104	10.0000	389.2344	0
YJL141C	0.3333	0.1140	6606.3848	0.0010	0.0000	0
YNL253W	0.6667	0.6250	4542.0000	0.0010	0.0000	0
YJR133W	0.4000	0.0090	10093.9565	0.0010	0.0000	0
YLR235C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGL001C	1.0000	0.4000	0.0000	0.0010	0.0000	1
YGL004C	0.0000	0.0000	0.0000	0.0010	0.0000	0
YGL005C	0.6667	0.0261	1088.5444	0.0010	0.0000	0
YGL006W	1.0000	0.6071	0.0000	0.0010	0.0000	0
YGL009C	1.0000	0.1988	0.0000	0.0010	0.0000	0
YGL010W	0.6667	0.0247	1966.2617	0.0010	0.0000	0
YGL014W	0.6667	0.0839	4542.0000	0.0010	0.0000	1
YNL231C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGL015C	1.0000	0.3929	0.0000	0.0010	0.0000	0
YGL018C	1.0000	0.0212	0.0000	0.0010	0.0000	1
YMR172W	0.6667	0.2159	481.9429	0.0010	0.0000	0
YNL087W	1.0000	0.3262	0.0000	0.0010	0.0000	0
YGL021W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR133W	0.6667	0.0723	4542.0000	0.0010	0.0000	0
YGL023C	1.0000	0.7750	0.0000	0.0010	0.0000	0
YGL024W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YOL130W	0.3333	0.0792	5284.2332	0.0010	0.0000	1
YGL029W	1.0000	0.2619	0.0000	0.0010	0.0000	1
YGL032C	0.6667	0.6667	1.0000	0.0010	0.0000	0
YGR257C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YNR044W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YPL025C	1.0000	0.3333	0.0000	0.0010	0.0000	0
YML124C	0.4000	0.0731	1866.5821	0.0010	0.0000	0
YGL037C	0.5000	0.0130	4180.5971	0.0010	0.0000	0
YGL040C	0.6667	0.0205	189.2699	0.0010	0.0000	1
YGL042C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YJR030C	0.6667	0.5000	2.0000	0.0010	0.0000	0
YGR004W	0.6667	0.1323	182.2724	0.0010	0.0000	0
YGL046W	1.0000	0.0076	0.0000	0.0010	0.0000	0
YGL047W	1.0000	0.0251	0.0000	0.0010	0.0000	1
YGR184C	0.3571	0.2004	9701.6989	4.0000	357.4073	0
YGL050W	1.0000	0.1176	0.0000	0.0010	0.0000	0
YGL053W	0.2857	0.1333	22970.9222	0.0010	0.0000	0
YJL134W	1.0000	0.2857	0.0000	0.0010	0.0000	0
YOL107W	0.6667	0.2500	4542.0000	0.0010	0.0000	0
YGL054C	0.6667	0.1333	563.2656	0.0010	0.0000	0
YLL043W	0.6667	0.2857	146.1596	0.0010	0.0000	0
YKL153W	0.6667	0.0571	1365.6227	0.0010	0.0000	1
YOL080C	1.0000	0.2500	0.0000	0.0010	0.0000	0
YGL060W	0.6667	0.1458	1759.3762	0.0010	0.0000	0
YIR004W	0.6667	0.2972	479.0729	0.0010	0.0000	1
YJL179W	0.5000	0.0303	1116.7690	0.0010	0.0000	0
YGR094W	0.4000	0.2273	1507.6285	0.0010	0.0000	1
YGL069C	1.0000	0.0076	0.0000	0.0010	0.0000	1
YJL182C	1.0000	0.0881	0.0000	0.0010	0.0000	0
YJR162C	1.0000	0.0881	0.0000	0.0010	0.0000	0
YKL036C	0.5000	0.0814	1342.6443	0.0010	0.0000	1
YKL086W	0.6667	0.0816	2358.5293	0.0010	0.0000	0
YKL190W	0.5000	0.0763	1022.3086	2.0000	0.1386	0
YGL073W	0.6667	0.1830	209.0839	0.0010	0.0000	1
YGL081W	0.0000	0.0000	0.0000	0.0010	0.0000	0
YGL083W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YMR264W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YGL084C	0.5000	0.0075	6227.7111	0.0010	0.0000	1
YLR308W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGL087C	0.0000	0.0000	0.0000	0.0010	0.0000	0
YHR036W	1.0000	0.2464	0.0000	0.0010	0.0000	1
YPR111W	0.6667	0.0842	404.9014	0.0010	0.0000	1
YGL093W	1.0000	0.2279	0.0000	0.0010	0.0000	1
YGL094C	1.0000	0.3333	0.0000	0.0010	0.0000	0
YOR364W	0.6667	0.2545	701.1944	0.0010	0.0000	0
YGL102C	1.0000	0.6667	0.0000	0.0010	0.0000	1
YHR194W	0.6667	0.1000	4542.0000	0.0010	0.0000	0
YGL105W	0.6667	0.2182	25.7929	1.0000	0.0390	0
YKL205W	0.3333	0.1744	8145.2590	2.0000	20.0829	1
YNL016W	0.5000	0.1506	428.9950	0.0010	0.0000	0
YOR220W	0.5000	0.0404	1188.6759	0.0010	0.0000	0
YGL113W	1.0000	1.0000	0.0000	0.0010	0.0000	1
YPR194C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YJL114W	1.0000	0.3030	0.0000	0.0010	0.0000	0
YML110C	1.0000	0.3030	0.0000	0.0010	0.0000	0
YMR291W	1.0000	0.3030	0.0000	0.0010	0.0000	0
YGL119W	1.0000	0.0076	0.0000	0.0010	0.0000	0
YGR161C	0.6667	0.2051	369.3348	0.0010	0.0000	0
YIL092W	0.4000	0.1186	4878.0927	0.0010	0.0000	0
YGL124C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YKL025C	0.4000	0.0257	6989.1421	0.0010	0.0000	0
YGL126W	1.0000	0.1385	0.0000	0.0010	0.0000	0
YGL157W	0.5000	0.0069	6331.1154	0.0010	0.0000	0
YHR130C	0.5000	0.0135	3359.7061	0.0010	0.0000	0
YIL025C	0.4000	0.0662	7029.9253	0.0010	0.0000	0
YIL031W	1.0000	0.0340	0.0000	0.0010	0.0000	1
YJL032W	1.0000	0.0340	0.0000	0.0010	0.0000	1
YKL137W	0.5000	0.0330	861.0251	0.0010	0.0000	0
YLR019W	0.6667	0.0312	854.4952	0.0010	0.0000	0
YLR108C	0.6000	0.0166	2102.6171	0.0010	0.0000	0
YML133C	0.6667	0.0329	2377.4291	0.0010	0.0000	0
YMR202W	0.6667	0.0069	1996.7802	0.0010	0.0000	0
YNR028W	0.2500	0.0236	14164.5479	0.0010	0.0000	0
YOL016C	0.5000	0.0304	1747.3225	0.0010	0.0000	0
YOR162C	1.0000	0.0340	0.0000	0.0010	0.0000	0
YOR289W	0.6667	0.0146	1365.3270	0.0010	0.0000	0
YOR377W	0.6667	0.0279	1105.7342	0.0010	0.0000	0
YPL064C	0.6667	0.0315	753.5775	0.0010	0.0000	0
YGL131C	0.0000	0.0000	0.0000	0.0010	0.0000	0
YOR054C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGL138C	1.0000	0.1818	0.0000	0.0010	0.0000	0
YGL139W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGL145W	0.3333	0.0145	7001.0593	2.0000	0.0008	1
YGL148W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGL150C	1.0000	0.1667	0.0000	0.0010	0.0000	1
YLR284C	0.4667	0.0185	2355.1796	0.0010	0.0000	0
YOL105C	0.5000	0.0706	638.1165	0.0010	0.0000	0
YGL254W	0.3333	0.0185	5422.5051	0.0010	0.0000	0
YGL155W	1.0000	0.5000	0.0000	2.0000	0.0000	1
YGL156W	0.6667	0.1032	198.9560	0.0010	0.0000	0
YNR064C	0.6667	0.1333	860.3522	0.0010	0.0000	0
YGL158W	0.0000	0.0000	0.0000	0.0010	0.0000	0
YGL210W	0.8333	0.1816	6.8231	0.0010	0.0000	0
YNL093W	0.6667	0.1381	355.5892	0.0010	0.0000	0
YNL304W	0.6000	0.0935	652.6394	0.0010	0.0000	0
YGL165C	1.0000	0.6618	0.0000	0.0010	0.0000	0
YGL166W	0.2222	0.0430	16419.0787	0.0010	0.0000	1
YJL154C	0.6667	0.1462	1019.6849	14.0000	852.1861	0
YLL028W	1.0000	0.2222	0.0000	0.0010	0.0000	0
YML006C	0.6667	0.1333	118.4457	0.0010	0.0000	0
YGL168W	1.0000	0.0256	0.0000	0.0010	0.0000	0
YLL024C	0.2273	0.0167	15268.4016	0.0010	0.0000	0
YGL174W	0.0000	0.0000	0.0000	0.0010	0.0000	0
YGL177W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGL180W	0.4000	0.0386	2376.0403	0.0010	0.0000	1
YML112W	0.5000	0.0732	4757.7705	3.0000	1.8411	0
YGR241C	0.3810	0.0132	10004.9690	0.0010	0.0000	0
YIL010W	0.6667	0.0194	2465.3772	0.0010	0.0000	0
YIL057C	0.6667	0.0536	171.9028	0.0010	0.0000	0
YIL122W	1.0000	0.0603	0.0000	0.0010	0.0000	0
YLL019C	0.6667	0.0586	4542.0000	0.0010	0.0000	0
YNR068C	0.5000	0.0328	1386.0736	0.0010	0.0000	0
YOR331C	0.6667	0.0489	204.4576	0.0010	0.0000	0
YOR384W	1.0000	0.0603	0.0000	0.0010	0.0000	0
YPL156C	1.0000	0.0603	0.0000	0.0010	0.0000	0
YPL188W	1.0000	0.0603	0.0000	0.0010	0.0000	0
YGL183C	1.0000	0.2857	0.0000	0.0010	0.0000	0
YGL184C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGL194C	1.0000	0.3214	0.0000	3.0000	0.0000	0
YMR215W	1.0000	0.2597	0.0000	0.0010	0.0000	0
YGL202W	1.0000	0.5012	0.0000	0.0010	0.0000	0
YGL204C	0.6667	0.0075	4542.0000	0.0010	0.0000	0
YMR209C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YML069W	0.6667	0.1909	1092.9613	4.0000	61.9105	1
YGL208W	1.0000	0.5000	0.0000	2.0000	0.0000	0
YMR053C	0.7000	0.0808	661.9230	17.0000	96.9432	0
YHL022C	1.0000	0.2857	0.0000	0.0010	0.0000	0
YGL214W	1.0000	0.4000	0.0000	0.0010	0.0000	0
YGL215W	0.6667	0.0179	1440.7351	1.0000	0.0001	0
YGL217C	1.0000	0.0076	0.0000	0.0010	0.0000	0
YGL220W	0.6667	0.0606	460.6408	0.0010	0.0000	0
YGL221C	0.6667	0.0194	114.7005	0.0010	0.0000	0
YGL222C	0.6667	0.0064	3587.3771	0.0010	0.0000	0
YGL225W	0.5000	0.0063	9918.4452	0.0010	0.0000	1
YGL226W	1.0000	0.0251	0.0000	0.0010	0.0000	0
YJL178C	1.0000	0.1818	0.0000	0.0010	0.0000	0
YJL211C	1.0000	0.1818	0.0000	0.0010	0.0000	0
YOR062C	1.0000	0.0197	0.0000	0.0010	0.0000	0
YKL110C	0.5000	0.2909	2355.2409	0.0010	0.0000	0
YOR161C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGL234W	0.6667	0.0952	4542.0000	0.0010	0.0000	0
YOR298W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGL235W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR407W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YGL236C	0.3333	0.0134	8804.0634	1.0000	0.0001	1
YPL179W	0.6667	0.3516	324.0413	0.0010	0.0000	0
YGL238W	0.5000	0.0209	1148.7080	1.0000	0.0001	1
YGL242C	1.0000	0.2857	0.0000	0.0010	0.0000	0
YGL244W	0.6667	0.3266	103.1436	1.0000	0.7826	0
YKL098W	1.0000	0.2857	0.0000	0.0010	0.0000	0
YMR068W	0.5000	0.0381	1109.5774	2.0000	0.0093	0
YGL253W	0.0000	0.0000	0.0000	0.0010	0.0000	0
YHR215W	0.5000	0.0246	1513.4516	0.0010	0.0000	0
YGL256W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR146C	0.6667	0.5000	4542.0000	0.0010	0.0000	0
YGL258W	1.0000	0.0509	0.0000	0.0010	0.0000	0
YGL259W	0.6667	0.0433	2924.9608	0.0010	0.0000	0
YJR020W	0.6667	0.0685	580.7352	0.0010	0.0000	0
YGR003W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YLR297W	0.5000	0.2088	7057.6719	0.0010	0.0000	0
YMR183C	0.5000	0.1133	527.5018	0.0010	0.0000	0
YGR010W	0.3810	0.0216	1936.2552	0.0010	0.0000	0
YIL009W	0.5000	0.4374	728.8307	0.0010	0.0000	0
YGR016W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YGR017W	0.6667	0.4000	9082.0000	0.0010	0.0000	0
YLR403W	0.6667	0.5000	4542.0000	0.0010	0.0000	1
YGR021W	1.0000	0.5567	0.0000	0.0010	0.0000	0
YGR023W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR460C	0.6667	0.0249	4542.0000	0.0010	0.0000	0
YGR024C	0.3333	0.0200	7147.1191	0.0010	0.0000	1
YIL082W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YPL110C	0.6667	0.5248	122.5260	0.0010	0.0000	0
YGR026W	1.0000	0.2667	0.0000	0.0010	0.0000	0
YGR031W	1.0000	0.0212	0.0000	0.0010	0.0000	0
YGR035C	0.5000	0.0183	9083.0000	0.0010	0.0000	0
YOR031W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YOR118W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGR041W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YPL251W	1.0000	1.0000	0.0000	0.0010	0.0000	1
YGR042W	1.0000	0.0076	0.0000	0.0010	0.0000	0
YGR045C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YOR271C	0.6667	0.0195	4542.0000	0.0010	0.0000	1
YGR046W	1.0000	0.2100	0.0000	0.0010	0.0000	1
YLR257W	0.6667	0.2747	1356.7910	0.0010	0.0000	0
YHRS03C	1.0000	0.2364	0.0000	0.0010	0.0000	0
YPL222W	0.5000	0.0969	803.1906	0.0010	0.0000	0
YGR052W	0.6667	0.3333	149.1493	0.0010	0.0000	0
YJL086C	0.5000	0.0234	5316.9650	0.0010	0.0000	1
YPL060W	0.6667	0.0605	698.4998	0.0010	0.0000	0
YGR053C	1.0000	0.0197	0.0000	0.0010	0.0000	0
YOR097C	0.4000	0.0075	9071.4936	0.0010	0.0000	0
YGR059W	0.6667	0.1833	66.6449	1.0000	0.0502	0
YJL202C	1.0000	0.4000	0.0000	0.0010	0.0000	1
YGR064W	1.0000	0.0076	0.0000	0.0010	0.0000	0
YGR065C	1.0000	0.1970	0.0000	0.0010	0.0000	1
YJL199C	0.1970	0.0079	42508.8606	0.0010	0.0000	0
YGR071C	0.5000	0.1111	9248.5662	0.0010	0.0000	0
YHR109W	0.6667	0.4000	4542.0000	0.0010	0.0000	0
YIL008W	0.2857	0.0283	15991.6033	0.0010	0.0000	0
YKL149C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YGR073C	0.6667	0.0253	2267.2963	0.0010	0.0000	1
YML119W	0.6667	0.4000	66.3433	0.0010	0.0000	0
YKL183W	0.5000	0.0768	5668.4375	0.0010	0.0000	0
YKL188C	1.0000	0.5012	0.0000	0.0010	0.0000	0
YLR440C	0.5000	0.3326	574.0996	1.0000	3.5139	1
YGR079W	0.5000	0.5424	4661.8197	0.0010	0.0000	0
YNL081C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YHR117W	0.8222	0.1183	1037.5312	14.0000	458.3593	0
YMR060C	1.0000	0.1867	0.0000	14.0000	0.0000	0
YMR203W	0.6061	0.1502	993.8485	25.0000	4795.9147	1
YNL121C	0.8222	0.1472	632.3249	24.0000	3372.3136	0
YNL131W	0.7091	0.0253	7290.8047	25.0000	33.1310	1
YPR133WA	1.0000	0.1867	0.0000	0.0010	0.0000	0
YGR251W	1.0000	0.6429	0.0000	0.0010	0.0000	1
YPL004C	0.5000	0.0076	10160.5827	1.0000	0.0000	0
YPR030W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YGR088W	1.0000	0.0200	0.0000	0.0010	0.0000	0
YHL010C	1.0000	0.2000	0.0000	0.0010	0.0000	0
YLR086W	0.6000	0.0816	181.0781	0.0010	0.0000	1
YKL116C	0.6667	0.4000	4542.0000	0.0010	0.0000	0
YGR100W	0.6667	0.0239	1148.0788	0.0010	0.0000	0
YGR101W	0.5000	0.2222	4759.6426	0.0010	0.0000	0
YJL213W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YPL009C	1.0000	0.5557	0.0000	1.0000	0.0000	0
YGR110W	1.0000	0.0212	0.0000	0.0010	0.0000	0
YOL151W	0.5000	0.0719	490.7785	0.0010	0.0000	0
YJL064W	0.5000	0.1083	1687.1608	0.0010	0.0000	0
YLR329W	0.6667	0.1304	533.3460	0.0010	0.0000	0
YPR045C	0.6667	0.0581	547.4446	0.0010	0.0000	0
YGR115C	1.0000	0.4667	0.0000	0.0010	0.0000	1
YPR083W	1.0000	0.1179	0.0000	0.0010	0.0000	0
YOR353C	0.5000	0.0744	518.4967	1.0000	0.0079	1
YGR122W	0.6667	0.0242	1662.5515	0.0010	0.0000	0
YMR008C	1.0000	0.1818	0.0000	0.0010	0.0000	0
YNL011C	1.0000	0.1818	0.0000	0.0010	0.0000	0
YGR126W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGR133W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YIL108W	0.5000	0.0847	4620.6964	0.0010	0.0000	0
YMR265C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGR142W	0.6667	0.1583	1209.5892	0.0010	0.0000	0
YNL141W	0.5000	0.2857	259.4638	0.0010	0.0000	0
YGR143W	0.5000	0.1579	701.3217	3.0000	5.8847	0
YIL121W	1.0000	0.4817	0.0000	0.0010	0.0000	0
YGR149W	0.6667	0.0988	4542.0000	0.0010	0.0000	0
YNL219C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGR153W	0.6667	0.0239	415.4035	0.0010	0.0000	0
YPR121W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YMR260C	1.0000	0.5000	0.0000	0.0010	0.0000	1
YMR300C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGR192C	0.3214	0.0666	9175.1525	0.0010	0.0000	0
